49.4135419599,51.3151076513,52.2546525436,49.3109466531,51.1203098686,52.2077955674,-70.4741041323,42.7601181501,1.05778720026e-12
49.5062802946,51.1532834357,52.0165662403,49.3108476914,51.1188947455,52.2097950897,-67.1405237488,40.9359092153,3.63064336432e-12
49.3484520167,51.309155965,52.1464480069,49.3083000004,51.1208934282,52.2087978755,-69.967550485,42.5663244095,6.27973230757e-13
49.5223204064,51.2607495748,52.3591236703,49.3094402534,51.1193005671,52.2100022491,-70.3720769274,42.6419840781,7.58384636537e-13
49.4363513254,51.1637618207,52.1282277191,49.3091457067,51.1189907076,52.2097444107,-68.8221437967,41.9574361166,0.0
49.1306608918,51.0110578907,52.1706464101,49.3085293036,51.1177844525,52.2097215876,-72.4194924609,43.9595155342,3.73650988855e-12
49.2478798703,51.1370852625,52.124315459,49.3094585401,51.1206884771,52.210800706,-70.6654222957,43.0518145184,9.05949716479e-12
49.3743932426,51.2514156889,52.1528676989,49.3099263949,51.1186286344,52.2074159899,-69.77152359,42.4701346311,6.32758113885e-12
49.4805403539,51.2702846192,52.0483553149,49.3085006308,51.1195872563,52.2096058134,-67.7134077618,41.2520266952,5.43281463045e-12
49.1255547947,50.9060797045,52.0631421847,49.3093098118,51.1194622672,52.20779598,-71.2078324081,43.4854620745,3.26608202321e-12
49.2720950742,51.207102922,52.3100828411,49.3104611446,51.1197220914,52.2083101396,-72.5655518352,43.838273756,1.74882030179e-11
49.2292356151,50.9334300653,52.3554986708,49.3082135811,51.1189282252,52.2073281515,-73.4507052545,44.3191563109,4.26325641456e-13
49.1991512544,51.1439367258,52.1903352414,49.3106756254,51.1182941446,52.2094597496,-71.968887117,43.6701163014,4.4985166148e-12
49.487913955,51.0166299051,52.3831452896,49.3081030299,51.1209318602,52.2099383153,-70.8276856755,42.9796361109,1.31842364115e-12
49.2988138273,51.0805732776,52.2317441274,49.3093979692,51.1207755099,52.2089994299,-71.2759910792,43.3124966128,5.04019602406e-12
49.5130066957,51.0402350994,52.0531443648,49.3088712864,51.1184383708,52.2083933826,-67.3290807274,41.0885549184,4.38526373119e-12
49.1061400103,51.0489773504,52.0352347081,49.3089038474,51.1200065636,52.2077399424,-71.1932507896,43.4400699552,3.26749048285e-12
49.3228160813,50.9476889689,52.2718962939,49.3079788517,51.118914694,52.209003099,-71.3630982262,43.38084884,7.77150589677e-12
49.1525616444,51.0906525225,52.0833021718,49.3096803842,51.1185115185,52.2076972832,-71.2555210953,43.4153080726,9.31779858207e-12
49.4301762711,51.2842529504,52.0209610167,49.3080698889,51.1184379223,52.2094499435,-67.925504285,41.4123962954,8.4621159996e-12
49.0926440793,51.0036959796,52.2396286498,49.3086580779,51.1182192859,52.2098744858,-73.7060714054,44.4935433684,8.98298658504e-12
49.366041423,51.3314948518,52.1894786505,49.3101273466,51.1187531558,52.2082336724,-70.2805961952,42.6978205227,9.60055745573e-12
49.1656720904,51.1917847486,52.0996315544,49.3087740633,51.1185586516,52.2095408781,-71.3267587133,43.3977343733,1.50410222332e-12
49.4377497141,50.9112793872,52.2389420856,49.3106995939,51.1207927789,52.210522527,-69.7693922858,42.5508173304,0.0
49.2911876139,51.0361264188,52.1030939249,49.3108752596,51.1200265743,52.2107827839,-69.9382672792,42.7064813284,1.05810784806e-12
49.250825838,50.9145513552,52.2493511254,49.3086684009,51.1179694206,52.2093710767,-71.8969226709,43.6831233471,4.26982756337e-12
49.1819852696,50.9702245062,52.2577660517,49.3098033808,51.1188424287,52.2078152399,-72.8609429276,44.1139986593,9.02816147191e-12
49.4764709801,51.3258504324,52.0440352794,49.3106726464,51.1178518406,52.2088886949,-67.7832247537,41.2755132917,5.90280191981e-12
49.1021941541,51.0873771886,52.1620641687,49.3088198773,51.1189665089,52.2097155713,-72.6992201155,44.0672492122,1.29668511863e-11
49.2990014405,51.1790791429,52.2988467146,49.3088248184,51.1191182126,52.2080879751,-72.0959469336,43.6313192782,6.17144556524e-13
49.2060666766,51.1127737256,52.3985601088,49.3081384573,51.119293926,52.2103677631,-74.3429830832,44.599036541,1.19225651208e-11
49.2984339331,51.2299129242,52.1561845121,49.3106986106,51.1177067897,52.2081191951,-70.5779262135,42.9342404994,9.07131695854e-12
49.1160796746,50.9836466827,52.3101017864,49.3098925471,51.118900393,52.2083488522,-74.3200964643,44.7066504878,1.81798339331e-12
49.3318741778,51.1725491102,52.3834454404,49.3081664658,51.1194594835,52.2078956052,-72.6936314881,43.8550307913,5.54410901311e-12
49.2411576071,51.1632502135,52.2660460509,49.3087709719,51.1197240699,52.2082544704,-72.3650295226,43.795129967,1.49739039099e-12
49.4409252655,51.2712133841,52.1573617535,49.307892393,51.1180778537,52.2102330868,-69.1183316025,42.0680043614,7.37865023405e-12
49.2356182832,50.8999769327,52.1355073527,49.3086645513,51.1177612571,52.2094881507,-70.7754302241,43.2017183993,2.05031839074e-12
49.2601066136,51.2387848323,52.3720081161,49.309721257,51.1187434756,52.2105762775,-73.4330677971,44.1775509693,1.30620288638e-11
49.1199769689,50.9551763288,52.2880929643,49.3104429845,51.1191697948,52.2099677891,-73.9629677971,44.586272848,1.15214224309e-11
49.4782251873,51.2431494849,52.1063846275,49.3106689858,51.1192799599,52.2097933914,-68.2827757286,41.5945784235,1.25148111306e-11
49.2519407961,51.1334516529,52.1350983827,49.3087377659,51.1201782577,52.2083153263,-70.7554198751,43.0911650978,0.0
49.429288068,51.2608963664,52.0355163729,49.3084553345,51.1194600355,52.2078444135,-68.0732644933,41.5082098493,7.67761441803e-13
49.3454351168,51.2668842802,52.1976797645,49.3092397327,51.1175983461,52.2086010831,-70.5282910239,42.857247674,3.02634895911e-12
49.1052439531,51.0817533366,51.997670047,49.3103213865,51.1191000375,52.2081792196,-70.822839133,43.2608900795,1.18151641194e-11
49.363240711,51.107569186,52.2097138874,49.3100775248,51.1188592629,52.2090513412,-70.3702883552,42.8295974987,7.56818409566e-13
49.1569269444,50.9711817516,51.9914742875,49.3100978483,51.1208896156,52.207960804,-70.1358808364,42.9374876208,2.63846525222e-12
49.4732923307,51.2877081605,52.2712381671,49.31005965,51.1183042771,52.2108888356,-69.9755037945,42.4770048928,1.79379484859e-12
49.4934947819,51.0543973754,52.1655050501,49.3103102997,51.1181853994,52.2086851767,-68.5890305593,41.8264070905,3.82572673984e-12
49.3482655681,51.3332310454,52.2267470782,49.3082939868,51.1180819753,52.2090535583,-70.8349092751,42.9733272007,3.02246321173e-12
49.3840841268,51.3329789308,52.3718436438,49.3098008998,51.1203772053,52.2074515066,-72.0772832432,43.5001467171,2.61677091425e-12
49.1069652198,51.2188724285,52.2499081071,49.3083663757,51.118578453,52.2087640179,-73.7881793038,44.434319371,7.51565332413e-12
49.2910257582,51.0946176298,52.357813035,49.3090637388,51.1207339216,52.2082465172,-72.8289060424,43.9710664381,7.72322484784e-12
49.0922881189,50.9707147893,52.1782678693,49.3086350262,51.1196244483,52.210767058,-72.9280804168,44.2090603985,0.0
49.5000831836,50.9066503087,52.3953865715,49.3093266587,51.1205985251,52.2081458011,-70.7956107738,42.9978203596,3.02164252308e-12
49.2669979437,51.0013797967,52.429934023,49.3104529942,51.1175582219,52.2087144924,-73.9521855839,44.4533131274,5.71089369475e-12
49.135351729,51.1258579241,52.1483148491,49.3085719858,51.1191941796,52.2086361461,-72.1841824173,43.8162741688,4.26325641456e-13
49.135652116,51.3245901412,52.2654573774,49.3097308433,51.118234327,52.2075347633,-73.717813306,44.3484894103,6.46110382318e-12
49.1240912081,51.1988393834,52.0071209093,49.3093209321,51.1176146554,52.2076279934,-70.7948548162,43.1868817521,5.80015499184e-12
49.2369589963,51.1464886348,52.0329626379,49.3090863256,51.118347587,52.2102874776,-69.8242543193,42.6493742429,7.07337793364e-12
49.3364241465,51.126789223,52.4087454764,49.3098360531,51.1203161892,52.2074367054,-72.9364577431,43.967291164,0.0
49.2886281094,51.2703303155,52.2723199912,49.3102353095,51.119572632,52.2100995723,-71.9589347678,43.5482775274,1.17756539046e-11
49.3615951792,50.9451142976,52.010638861,49.3107392882,51.1182914797,52.2079312328,-68.2841275466,41.8133967136,6.65918305435e-12
49.3014915315,51.3319105087,52.3319610736,49.3087105471,51.1182495739,52.2079350798,-72.5422951865,43.7577649746,7.49011468516e-12
49.3247788002,51.1911755451,52.3136285496,49.309839843,51.1178105715,52.2098115119,-71.9740928206,43.5550736034,3.34389361933e-12
49.3574316204,51.1002208901,52.0097856411,49.3102708647,51.1199700694,52.2100937459,-68.3895207901,41.8139761134,2.12684256552e-12
49.4391541519,50.9432684865,52.2104524892,49.3109760419,51.1206243347,52.2088507461,-69.5041911954,42.4029412714,9.88486590591e-12
49.3866903187,51.2042645334,52.3243225524,49.310703219,51.1208082967,52.2107844543,-71.4110013728,43.2571622275,1.10502521207e-11
49.3218079297,51.3045950842,52.3622978743,49.3102663946,51.1187885394,52.210017741,-72.6403862494,43.7934921929,2.24612718442e-12
49.2828260992,51.3364896103,52.0452227968,49.3082459783,51.1193423863,52.2074828834,-69.6247737792,42.4368861382,4.26325641456e-13
49.2011738895,51.2712699679,52.4038011883,49.3094111683,51.1176655992,52.208707333,-74.5907151586,44.6327776331,1.22475435957e-11
49.1370477285,51.2573864788,52.129248195,49.3094949007,51.1180223381,52.2100711439,-72.0245028143,43.6990982556,1.4990154855e-12
49.175223255,51.3184233279,52.3262630091,49.3094083961,51.1198958505,52.2094787329,-73.9539122409,44.4081309194,2.75173559093e-12
49.3813010496,51.1237461953,52.1844282592,49.3082293489,51.1189941314,52.2108624747,-69.8883416943,42.5712210594,6.83076890213e-12
49.3003743743,51.1688986087,52.2377843824,49.3087948602,51.1197388493,52.2094778171,-71.3688131879,43.3184520648,7.82858029343e-12
49.0952122573,50.9132994725,52.3174452251,49.3088630111,51.119311023,52.2106922827,-74.6066860141,44.8476035431,6.56408487013e-12
49.3051285966,51.2335234623,52.1857032667,49.3080100639,51.1189497931,52.210473531,-70.7689853464,43.0154523494,7.80121964734e-12
49.4094954207,51.0535545059,52.3153577271,49.3094445583,51.1197278589,52.2090296909,-70.9771550942,43.0982252574,9.80939515132e-12
49.2382564354,51.0700724543,52.113117274,49.3101537386,51.1188569009,52.2103610669,-70.6190027503,43.0633276696,8.07037226499e-12
49.3672280393,50.9548063193,52.3501513921,49.3080554713,51.1207312165,52.2081630763,-71.7713426516,43.5231525385,7.50993853723e-13
49.1462385764,51.0686867295,52.2027270898,49.3089514942,51.1187460079,52.2091098577,-72.6615075223,44.0248946553,7.01569596237e-12
49.1487033785,51.2144833048,52.1873173217,49.3086931598,51.1185490809,52.2085502767,-72.5409501963,43.9198013185,4.26325641456e-13
49.5179427602,51.1024224487,52.148409636,49.3082746429,51.1208867555,52.2106003717,-68.1823182732,41.5587410302,4.36836511414e-12
49.2997595642,50.9740512025,52.0050714273,49.3087053281,51.1201593458,52.209053191,-68.8085848182,42.1400244802,2.07957750806e-12
49.1663219226,50.9689773019,52.2532538949,49.3097679514,51.1205807351,52.2081908595,-72.9887913336,44.1775929739,0.0
49.3712813533,50.9782617458,52.2396067572,49.3102461745,51.1205828931,52.2081302592,-70.5359491625,42.9527268886,5.29051819168e-12
49.3246662729,51.2026543916,52.1691240077,49.3094533434,51.1190931353,52.209672937,-70.3904295153,42.8335846563,1.32122442194e-12
49.2348958571,51.2020485036,52.1226766342,49.3086811271,51.1202189601,52.2093244629,-70.833909764,43.1150778147,1.05619844123e-11
49.4143229588,50.9240034345,52.3856514746,49.3090002658,51.1177502735,52.2094892362,-71.6133107181,43.427956338,0.0
49.2651771709,50.9872266483,52.1593025398,49.3108185525,51.1182454274,52.208766841,-70.8032050989,43.1594818807,1.78414179576e-12
49.3776258066,51.1567870262,52.1578219667,49.3083747199,51.1207636755,52.207800508,-69.7055801139,42.4705340817,6.3275556059e-12
49.4297986572,51.194607594,52.3569565166,49.3102459223,51.1201751159,52.2103507432,-71.2952950329,43.1740444544,6.55146037436e-12
49.3517706006,50.9546951607,52.2790708455,49.3103228679,51.1180424624,52.2094223712,-71.1454020974,43.2587051492,4.51932642977e-12
49.4875902658,50.9071771495,52.0944176105,49.3081101882,51.118345738,52.2089932564,-67.8382545219,41.464765918,1.67295253705e-11
49.3156731393,51.3052646976,52.4125813984,49.3094484119,51.1197084633,52.2108058097,-73.2905006011,44.0557564675,4.47890976963e-12
49.1160778831,51.1441053337,52.0261343248,49.30952976,51.1205171612,52.2099400437,-71.0261846732,43.3213479926,4.26325641456e-13
49.3160846797,51.197017578,52.2464290809,49.3109159808,51.1179433766,52.2107508989,-71.3216163321,43.2752579671,1.25659610306e-11
49.1878810616,51.0412096496,52.2947041721,49.3096660464,51.1200877963,52.2079281458,-73.2759289012,44.2457147157,5.17542102671e-12
49.4519837793,51.0853708962,52.1754302368,49.3081209911,51.1200020619,52.2106513926,-69.0642073652,42.1043380828,7.37613237168e-12
49.53084787,50.918959215,52.1512117359,49.3099460677,51.1188046212,52.2082548139,-68.0096369677,41.5236634577,2.8655581954e-12
49.4281472721,51.1394012968,52.2082092743,49.3105140907,51.1179643273,52.2085954766,-69.7176148308,42.4425266819,6.08036218429e-12
49.258209368,51.2590978196,52.3417386277,49.3101232839,51.1177528971,52.2105025674,-73.1095066806,44.046373914,1.29775748342e-12
49.1673631189,51.2853489068,52.2933265835,49.3086091233,51.1177408468,52.2105272039,-73.6118579767,44.2981982065,1.22051010847e-12
49.1065287119,51.167203284,52.1138269667,49.3082213076,51.1177967297,52.2094336063,-72.1306794354,43.8003573555,3.74325468315e-12
49.4726018707,51.0389004104,52.0906457464,49.3100193956,51.1202223191,52.2094377331,-68.04531231,41.5464668924,5.14752522677e-12
49.2503506053,51.2826375199,52.4176539449,49.3082171293,51.1202273822,52.210053405,-74.1269786677,44.4266064126,4.22989376874e-12
49.0929339968,51.1262235747,52.3471890504,49.3106485017,51.1209504499,52.2072990857,-75.1924018598,44.9721340364,2.45020909316e-12
49.2400233983,50.9252953422,52.3301333394,49.3088117703,51.1190750834,52.2081365363,-73.0016991418,44.1408036663,2.23728645456e-12
49.1550502407,51.1583219174,52.3643790216,49.3102752097,51.1204102636,52.2098754648,-74.6033876109,44.7140264503,8.76173337166e-12
49.4307383865,51.0710927205,52.2049416328,49.3096332244,51.1197090527,52.2079362683,-69.6112952543,42.4130741039,3.04116038195e-12
49.1345213949,51.2501695022,52.2020101199,49.3089406319,51.1188716251,52.2103582613,-72.8852359096,44.0562412286,9.24382585093e-12
49.1172990441,50.96445761,52.2450936678,49.3081470788,51.119323438,52.2081738366,-73.4622330275,44.3978102767,1.29086945974e-12
49.3276182267,51.3074037032,52.0964474123,49.3108966383,51.1181660635,52.2096539165,-69.6918094856,42.4474354954,2.07115746302e-12
49.4887886724,50.9949107804,52.368763704,49.3091909024,51.1176450311,52.2088028568,-70.6671732564,42.9112842768,1.31973527181e-12
49.4562906208,50.9882566564,52.0981697094,49.3082617038,51.1208265843,52.2092833163,-68.2196200981,41.6782082239,7.6636531447e-13
49.5260148046,51.1156546399,52.3577851849,49.3092453087,51.1180234449,52.2107116525,-70.2154947331,42.6179429146,1.41513066702e-11
49.525518629,51.201339239,52.2700854724,49.3094207182,51.1177425759,52.2076554052,-69.4115205611,42.1799873794,8.12992628245e-12
49.1648997591,51.0878825493,52.2329991752,49.3089886881,51.1200939338,52.2109545995,-72.792919311,44.0564654131,1.01320154724e-11
49.4836210213,51.0851479511,51.9938881766,49.3083459224,51.1201314223,52.2108227969,-67.0502499538,40.9262933174,1.5464723035e-11
49.3520968651,51.1892865121,52.1362832104,49.3087544708,51.1198566029,52.2078102141,-69.7677082839,42.5101379759,1.79332783283e-12
49.4290190663,50.9903253375,52.1751152694,49.3106409726,51.1183787683,52.2083807248,-69.2772802454,42.2743693861,4.06129605484e-12
49.3751310703,51.1779175794,52.106651256,49.3103532402,51.1182708527,52.2086876901,-69.2401386373,42.2259451627,2.54870959098e-12
49.459857804,51.141808704,52.4153421701,49.3082570866,51.1179485875,52.2102245051,-71.5617063294,43.2866031655,7.83169730027e-12
49.1527039177,51.0559660883,52.0932092535,49.3084148382,51.1198585199,52.2098437786,-71.3043738166,43.4496129222,7.01513568493e-12
49.3024016189,51.1610468548,52.39142774,49.3103843228,51.1193184009,52.2101919179,-73.1264701867,44.055742558,1.05000030095e-12
49.4856069979,51.2792036367,52.0037684278,49.3081783618,51.1196977579,52.2101827178,-67.2578643717,40.9714420084,4.63287770213e-12
49.1054659686,50.9684256294,52.3918072528,49.3107773785,51.11766002,52.208255763,-75.5283440528,45.128121997,6.53691575698e-12
49.4328632398,50.9989360504,52.136728013,49.308974171,51.119581112,52.2077882219,-68.8511554015,42.0413792428,4.5802259897e-12
49.2510418688,51.0732335484,52.1033546633,49.3087259443,51.1187308612,52.2103840335,-70.3650933392,42.9301445861,8.52651282912e-13
49.3582743419,51.0058111119,52.0112692204,49.3096681546,51.1187871792,52.2106368117,-68.321025536,41.8117303732,1.27389622073e-11
49.2813960794,51.2285849006,52.0769144937,49.3085345932,51.117943297,52.2084047621,-69.8930046905,42.614633114,4.04803866739e-12
49.0953076666,51.2189170198,52.3875772679,49.3081613168,51.1195665633,52.209760466,-75.6956078401,45.0986422488,1.32521142858e-11
49.1874824588,51.1662119033,52.1876206171,49.3102738354,51.1188258829,52.2076120006,-72.0975835086,43.7252172652,4.07141704601e-12
49.3998863012,51.198731635,52.3186259724,49.309114553,51.1179592242,52.2098586808,-71.1952532591,43.1493833572,2.52800566325e-12
49.5156924283,50.968378613,52.2525459384,49.3109543708,51.1188229516,52.209911728,-69.1684327261,42.1542637613,2.12280089996e-12
49.3679030551,51.280732713,52.0599479791,49.3092528506,51.1185533138,52.2085042631,-68.9043877686,42.0127993515,1.9477770275e-12
49.2167484977,51.3189621296,52.157467203,49.3085142742,51.1179682105,52.2089384141,-71.4921245186,43.3820761804,8.52651282912e-13
49.2601240631,51.1631816563,52.2896284399,49.3084816261,51.1191881063,52.2090711594,-72.4100488334,43.798574511,7.48666031818e-13
49.3089713464,51.0408523445,52.2817957846,49.3098662761,51.1176178962,52.2077679316,-71.7192499827,43.5141671887,1.10296379605e-11
49.4133902117,50.9324748568,52.0116706771,49.309332014,51.117885649,52.2086730016,-67.7778605383,41.484389253,7.92417739839e-12
49.2607888324,51.2099162132,52.3225181039,49.3109760495,51.1192536877,52.2105262729,-72.8279249398,43.9521760223,3.51113241936e-12
49.2424092981,51.3192563506,52.3886492495,49.3087705694,51.1186591468,52.2077569848,-73.9158443279,44.3420225953,3.30638241984e-12
49.4363427727,51.0238100204,52.0051467765,49.3094842042,51.1209925122,52.2102487144,-67.5519862377,41.2969215463,0.0
49.3175411317,51.1665421403,52.3489479747,49.3088646121,51.1195828517,52.2090354459,-72.4462382604,43.7679040565,4.80848286388e-12
49.3592515731,51.1657749422,52.069432343,49.3080358945,51.1203973107,52.2081462745,-68.9937708165,42.112759483,4.06757245057e-12
49.1246677755,51.1994299989,52.2960447562,49.3088602726,51.1191299635,52.210420016,-74.1217749247,44.5503164661,3.15552444097e-12
49.2794858538,51.1603575453,52.4067169257,49.3107922816,51.118099934,52.2097077148,-73.5967310793,44.2540676154,4.4687900464e-12
49.4773062928,51.2606734916,52.3565406534,49.3106567141,51.120336406,52.2082307309,-70.8486727794,42.9064399829,4.0366239886e-12
49.1146252506,50.9194909981,52.2121198122,49.3104739182,51.1207908679,52.2079697017,-73.0911526426,44.2761887598,4.4676596717e-12
49.228690321,51.0147253456,52.2405128358,49.3091072144,51.1190574604,52.2091178063,-72.117384995,43.7571251736,7.49016882744e-12
49.4407416507,51.3098676538,52.0465173438,49.3099762496,51.1188862895,52.2105013512,-68.0952850165,41.4927005218,2.5649856734e-12
49.4416151947,51.3196297718,52.3718842758,49.3086599688,51.1196798473,52.2076674206,-71.420374072,43.1720082526,1.00976750303e-11
49.2596385486,51.1324871912,52.0232465586,49.309947442,51.118965924,52.2092070309,-69.5054394144,42.4763860899,2.54311672988e-12
49.1536771033,50.9549958031,51.9896450436,49.3096070129,51.1189707103,52.2107774922,-70.1059253201,42.9307007368,4.03567312084e-12
49.1754177733,51.088519876,52.2922112785,49.3084125918,51.11780916,52.2085668408,-73.403646675,44.2851995537,8.18986508671e-12
49.1183572479,50.9329865914,52.1860700524,49.3089706737,51.1183232941,52.2108459279,-72.6915423596,44.108711763,4.04986225631e-12
49.4217985639,51.1686602946,52.2953930333,49.3096098156,51.1179604849,52.2094692652,-70.6980542022,42.9139203623,2.05829933424e-12
49.4683611328,50.9074889172,52.0721159215,49.3099519837,51.1195801973,52.208651205,-67.8295674511,41.4786387716,6.65524235455e-12
49.4247404862,50.9497000863,52.1514447856,49.3088866359,51.1177009921,52.2105948653,-69.0103716004,42.1516011629,1.33420944616e-12
49.2040447594,51.0567365099,52.2913715996,49.3100996216,51.1201443916,52.2109121199,-73.0220605352,44.1291903847,2.02435385717e-12
49.4306652881,50.9948120869,52.0800135544,49.3099001859,51.119495851,52.2084573962,-68.3174611587,41.7532030642,1.02368814797e-11
49.3224362997,50.9998906576,52.2202009022,49.3085546519,51.1203841214,52.210190604,-70.8199515018,43.1154811696,2.5287696632e-12
49.2439123281,51.2597713095,52.1682750775,49.3099904073,51.1176854505,52.2098645037,-71.2863039136,43.2923830418,6.02350290101e-12
49.1205918824,51.0501225542,52.0195337417,49.3095662236,51.1201443757,52.209387487,-70.8534845322,43.2744909978,1.05470503158e-12
49.1742531172,51.1578656626,52.2515555499,49.3080264857,51.1186319496,52.2079934446,-72.9672190384,44.0913279199,7.9721142173e-12
49.5277830969,50.9123866392,52.0265128337,49.3089958102,51.1195218674,52.2094559308,-66.8603495134,40.8414040424,4.88724333553e-12
49.4636835654,51.0258255954,52.0478576572,49.3083324637,51.1207192442,52.2093579521,-67.6992555011,41.3578214294,1.80946737429e-12
49.3700325927,51.2622836214,52.2335345624,49.309360278,51.1179342585,52.210300215,-70.6317152545,42.8884196914,4.79122836034e-12
49.2737692967,51.1001386596,52.256851304,49.3098649472,51.1207653262,52.2074283141,-71.8709590099,43.5862948761,0.0
49.316199741,51.1633089024,52.0783555526,49.3081379534,51.1197609514,52.2093341559,-69.4967071505,42.4118063205,3.04120252627e-12
49.2434028787,51.027955732,52.1187175052,49.3097520057,51.1209423665,52.2107894636,-70.5872580026,43.060845497,1.38331283146e-11
49.1374022306,51.0899824009,52.1622134948,49.3102372045,51.1197400952,52.2102502376,-72.3015132181,43.8782233431,7.24539740656e-12
49.1974174352,51.1324654308,52.1447252818,49.3082682603,51.1208089303,52.2103378288,-71.425617265,43.4391907385,1.90736011448e-11
49.3045523341,51.1268200746,52.1875648865,49.3083292001,51.1178522799,52.2098532929,-70.7389440186,43.0424979152,9.0604344548e-12
49.3796037846,51.1682587057,52.4152688666,49.3091585546,51.1186458954,52.2078202393,-72.5217909776,43.7498838672,4.26625855492e-12
49.4356795651,51.1715566961,52.2415551866,49.3103386583,51.1181832038,52.2104636202,-69.9835822569,42.5569777341,2.11800165957e-12
49.1931290126,51.2591527901,52.3612722124,49.3098098021,51.1199830054,52.2102645407,-74.1328262537,44.4815625943,2.01439321459e-12
49.1358892855,51.1650533933,52.1493821105,49.3107006493,51.1204789699,52.2083040567,-72.2385866746,43.8258462988,2.60411954918e-12
49.2195086898,51.0380607019,52.0473259382,49.3106024713,51.1177907435,52.2109151067,-70.0940149032,42.8396202533,1.5134692485e-11
49.423547361,51.248802242,52.0265573995,49.3105649526,51.1181916262,52.2092166501,-68.0463172478,41.5042729469,0.0
49.5129066413,51.0298495683,52.3543798097,49.3098670519,51.1195557379,52.2100376877,-70.2760921044,42.6924817154,7.8273678347e-12
49.2454831919,51.0550490299,52.1030143353,49.3101959128,51.1191191949,52.2104274102,-70.4236275381,42.9709655288,2.53202311762e-12
49.4977443433,51.2278212457,52.1226124487,49.3097521414,51.1189961919,52.2106231292,-68.2260294306,41.5510085054,6.9066925803e-12
49.3235547151,50.9780508046,52.176136595,49.3092854609,51.1187439394,52.2079092111,-70.3511550723,42.9017256147,9.07458237452e-12
