-70.2830414631,41.7988239253,1.11994129731e-11
-66.3860003728,40.23163732,7.78130083936e-12
-66.2776338471,40.3060712679,0.0
-78.5101051805,43.6730510236,3.72477358561e-12
-74.4758124634,42.8323606578,1.44018186936e-11
-71.3033743139,42.044350103,3.19458281543e-12
-72.6749126398,42.3179570937,1.81841757134e-11
-63.3448646589,38.5865787407,1.99589171172e-11
-77.2390578936,43.3713409554,1.08427789966e-11
-70.1476595158,41.8524252916,1.42798728693e-12
-70.8351012044,41.9638136145,3.5995931492e-12
-69.0749274051,41.3324512887,3.62711705485e-12
-71.1944911376,42.0898267239,1.07821987069e-11
-73.2240703592,42.6489644174,3.56941068288e-12
-73.6086169532,42.6455086824,7.35787829036e-12
-70.9057118346,41.9594412809,3.82023978437e-12
-65.4225870406,39.8405463839,3.69101365728e-12
-69.2382694971,41.6027415747,1.86414692394e-11
-68.4611351884,41.1707440946,7.47777745208e-12
-69.8947542784,41.6298530092,1.10501116509e-11
-67.5815345892,40.7571550463,2.65367823371e-11
-78.437312445,43.6735405291,3.70026503737e-12
-63.6451262282,38.7894814858,2.77874013009e-11
-70.0294523926,41.8701846133,1.11891224657e-11
-72.336377964,42.3200384031,7.39162710166e-12
-72.2017454385,42.4356038551,1.46170282135e-11
-78.0985138124,43.5015601988,3.80755039195e-12
-66.0490575889,40.0411079833,4.26325641456e-13
-70.900158702,41.7704508385,7.02466141246e-12
-74.9222901745,43.0358800751,7.17923644393e-12
-69.6333468321,41.5218084982,4.26325641456e-13
-70.8138784539,41.9857270653,1.80018109358e-11
-66.3886873498,40.20490428,4.26325641456e-13
-70.1556399658,41.8451678734,3.60478682978e-12
-73.7710973634,42.654658908,2.51682754196e-11
-68.5151288508,41.0742824853,4.21686608544e-12
-71.6279591268,42.1593421388,7.27203145121e-12
-70.7428070929,42.056050042,0.0
-70.1925838142,41.7127292463,7.22114531887e-12
-66.501472497,40.4176116292,1.5243630481e-11
-73.7933911093,42.621605132,7.36036330366e-12
-65.000972225,39.5757585127,1.19879829194e-11
-68.0349135596,40.8367458043,1.84457537306e-11
-64.880851407,39.5126225133,0.0
-64.1672161897,39.1224433496,2.74707972342e-11
-71.1797828388,42.0795550139,1.81556069697e-11
-69.1443927816,41.4728919502,7.63491561018e-12
-63.7906920495,38.9122807218,7.85606644599e-12
-75.1875665851,42.9878356659,3.37064285524e-12
-73.6606818931,42.7320211869,7.34887600842e-12
-78.1786696073,43.6019255199,0.0
-79.0609833265,43.6439041409,3.79901283491e-12
-71.4539740742,42.1030061308,2.19661137029e-11
-75.3626912021,43.0669909292,7.061019653e-12
-74.4086895435,42.9302257817,0.0
-74.2275217941,42.807112189,4.26325641456e-13
-66.3465108507,40.0906907386,1.168893146e-11
-73.7668893473,42.8546227601,0.0
-70.6540820141,42.0042402281,3.59782124627e-12
-71.2072963797,42.1936769917,7.15501219296e-12
-69.2761666202,41.4637434733,2.95365456612e-11
-68.7217655082,41.270901931,1.16556138108e-11
-67.3373849903,40.6147167036,1.13966594093e-11
-64.6764023919,39.2542036114,4.26325641456e-13
-69.3192580724,41.4230500199,1.48716159065e-11
-67.5333589222,40.72813523,7.70874733082e-12
-70.0280394103,41.7469410447,7.60750425575e-12
-71.5391530103,42.1972106808,1.82147207414e-11
-64.5435604324,39.2761773091,2.71876397609e-11
-68.1798810423,41.0898984951,2.25933153442e-11
-70.612766281,41.9061209253,0.0
-66.4966194725,40.3664536238,3.88522442342e-12
-75.967863469,43.2525585682,1.0374800785e-11
-74.6095981266,42.9389035869,1.05536436635e-11
-66.4454216591,40.2583597812,7.55393167035e-12
-68.5078333048,41.0832870939,3.85617792849e-12
-70.8973778665,41.8330305818,2.22137409126e-11
-65.5572805005,39.8696545974,3.09339218054e-11
