-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
-71.9548035943,49.0462894806,4.29973143059e-12
